Program:	Arrival Time:	Service Time:	Start Time:	Finish Time:	Turnaround:	NTurnaround:		Waiting:	
384		335874		400		336015		337074		1200		3.000000		800
385		26107		52		26500		26552		445		8.557692		393
386		326641		286		327492		329558		2917		10.199301		2631
387		388547		12		388547		388559		12		1.000000		0
388		463672		560		464071		468412		4740		8.464286		4180
389		183703		561		184051		186234		2531		4.511586		1970
390		119674		613		119769		121524		1850		3.017945		1237
391		155031		422		155263		157511		2480		5.876777		2058
392		439468		384		440061		442145		2677		6.971354		2293
393		496476		744		496679		500127		3651		4.907258		2907
394		139200		282		139847		141418		2218		7.865248		1936
395		360694		48		360868		360916		222		4.625000		174
396		280083		80		280280		280360		277		3.462500		197
397		434711		624		435797		441249		6538		10.477564		5914
398		131516		554		132054		134229		2713		4.897112		2159
399		321304		360		322951		326797		5493		15.258333		5133
400		126363		543		126420		129003		2640		4.861878		2097
401		8827		564		9080		10846		2019		3.579787		1455
402		260574		557		260722		262403		1829		3.283662		1272
403		321916		127		323656		325419		3503		27.582677		3376
404		443886		600		444707		450140		6254		10.423333		5654
405		78011		372		78264		80279		2268		6.096774		1896
406		391992		713		392044		392834		842		1.180926		129
407		341095		595		341769		344558		3463		5.820168		2868
408		441689		613		442246		446663		4974		8.114192		4361
409		362494		773		362543		364220		1726		2.232859		953
410		482771		443		482771		484284		1513		3.415350		1070
411		112521		341		112657		113072		551		1.615836		210
412		456963		7		456963		456970		7		1.000000		0
413		30159		385		30421		32666		2507		6.511688		2122
414		333096		32		334068		334100		1004		31.375000		972
415		88573		264		88573		88847		274		1.037879		10
416		231579		260		232113		233792		2213		8.511538		1953
417		428815		153		429419		430041		1226		8.013072		1073
418		43830		154		44320		45130		1300		8.441558		1146
419		232752		684		233522		237762		5010		7.324561		4326
420		289054		69		289135		289204		150		2.173913		81
421		100333		716		100555		103183		2850		3.980447		2134
422		92861		600		93224		96333		3472		5.786667		2872
423		45211		629		45870		52593		7382		11.736089		6753
424		295352		504		295965		302797		7445		14.771825		6941
425		148145		58		148189		148247		102		1.758621		44
426		179949		77		179949		180026		77		1.000000		0
427		73682		219		73682		74226		544		2.484018		325
428		340603		113		341139		341887		1284		11.362832		1171
429		258095		195		258209		258445		350		1.794872		155
430		488009		100		488300		488400		391		3.910000		291
431		149510		621		149555		150433		923		1.486312		302
432		476772		389		477193		478333		1561		4.012853		1172
433		211742		726		212075		214653		2911		4.009642		2185
434		361761		155		361874		362303		542		3.496774		387
435		57375		47		58239		58286		911		19.382979		864
436		304314		416		305779		313120		8806		21.168269		8390
437		364566		109		364566		364680		114		1.045872		5
438		99136		376		99348		100340		1204		3.202128		828
439		448078		531		449116		452354		4276		8.052731		3745
440		350187		442		350187		351259		1072		2.425339		630
441		205317		224		205399		206034		717		3.200893		493
442		389594		538		389637		391061		1467		2.726766		929
443		183401		152		183469		183836		435		2.861842		283
444		415545		598		415545		416273		728		1.217391		130
445		420248		250		420369		420895		647		2.588000		397
446		320869		356		322321		326586		5717		16.058989		5361
447		139495		159		140096		140911		1416		8.905660		1257
448		164435		395		164660		165608		1173		2.969620		778
449		350948		390		351112		351809		861		2.207692		471
450		328436		597		329367		334685		6249		10.467337		5652
451		193364		324		193762		195813		2449		7.558642		2125
452		66031		303		66113		67061		1030		3.399340		727
453		46277		683		47219		54244		7967		11.664714		7284
454		412		721		441		1897		1485		2.059639		764
455		92361		309		92855		94552		2191		7.090615		1882
456		123283		553		123445		124786		1503		2.717902		950
457		397089		431		398242		402601		5512		12.788863		5081
458		109381		78		109524		109602		221		2.833333		143
459		243074		43		243755		243798		724		16.837209		681
460		71043		480		71043		71938		895		1.864583		415
461		461186		475		461186		461681		495		1.042105		20
462		249432		714		250621		256158		6726		9.420168		6012
463		205907		682		206144		208076		2169		3.180352		1487
464		468271		621		469056		472253		3982		6.412238		3361
465		456416		56		456473		456529		113		2.017857		57
466		481531		260		481589		482069		538		2.069231		278
467		462161		533		462462		465171		3010		5.647280		2477
468		240415		715		240443		245036		4621		6.462937		3906
469		245434		791		245991		253020		7586		9.590392		6795
470		35498		28		36099		36127		629		22.464286		601
471		107779		548		107928		109099		1320		2.408759		772
472		184529		735		184903		187279		2750		3.741497		2015
473		188011		421		188209		190330		2319		5.508314		1898
474		134415		664		134471		137545		3130		4.713855		2466
475		351542		239		351614		351958		416		1.740586		177
476		127112		659		127470		131363		4251		6.450683		3592
477		113723		281		113723		114119		396		1.409253		115
478		429761		98		430256		430354		593		6.051020		495
479		323117		431		324597		328627		5510		12.784223		5079
480		392838		785		392839		398132		5294		6.743949		4509
481		243795		686		244666		250812		7017		10.228863		6331
482		462018		322		462211		463534		1516		4.708075		1194
483		454635		709		454810		456648		2013		2.839210		1304
484		263451		386		263977		266727		3276		8.487047		2890
485		475964		71		476464		476535		571		8.042254		500
486		70569		102		70611		70823		254		2.490196		152
487		490435		97		490897		490994		559		5.762887		462
488		137668		700		137891		141808		4140		5.914286		3440
489		65362		48		65362		65410		48		1.000000		0
490		142237		436		142391		143458		1221		2.800459		785
491		10246		457		10362		11492		1246		2.726477		789
492		262336		550		262723		266332		3996		7.265455		3446
493		162246		770		162246		163458		1212		1.574026		442
494		459952		450		459952		460422		470		1.044444		20
495		139186		116		139742		140637		1451		12.508621		1335
496		297601		791		298935		310270		12669		16.016435		11878
497		243511		582		244223		248772		5261		9.039519		4679
498		121642		772		121765		122877		1235		1.599741		463
499		11108		99		11271		11370		262		2.646465		163
500		430920		294		431724		433875		2955		10.051020		2661
501		200394		673		200394		201158		764		1.135215		91
502		103520		691		103765		106204		2684		3.884226		1993
503		256589		431		256878		258345		1756		4.074246		1325
504		385629		390		385927		387057		1428		3.661538		1038
505		29624		704		29771		33964		4340		6.164773		3636
506		271559		667		271973		275634		4075		6.109445		3408
507		297215		671		298200		308122		10907		16.254844		10236
508		180192		648		180346		181775		1583		2.442901		935
509		258696		615		258696		259341		645		1.048780		30
510		493881		145		493881		494031		150		1.034483		5
511		492934		283		493058		493664		730		2.579505		447
512		297216		283		298305		301605		4389		15.508834		4106
513		83805		798		84473		87091		3286		4.117794		2488
514		483647		459		484136		486677		3030		6.601307		2571
515		303951		514		305464		314325		10374		20.182879		9860
516		98338		169		98434		98713		375		2.218935		206
517		416058		698		416070		416901		843		1.207736		145
518		211527		259		211550		212554		1027		3.965251		768
519		459399		200		459399		459604		205		1.025000		5
520		43654		709		44174		51125		7471		10.537377		6762
521		141374		225		141993		142626		1252		5.564444		1027
522		45246		14		46080		46094		848		60.571429		834
523		365460		543		365546		367564		2104		3.874770		1561
524		430756		639		431409		438034		7278		11.389671		6639
525		365582		509		365677		367578		1996		3.921415		1487
526		38391		190		39104		40041		1650		8.684211		1460
527		232472		469		233180		236672		4200		8.955224		3731
528		144017		408		144144		145123		1106		2.710784		698
529		270817		630		271050		274664		3847		6.106349		3217
530		443895		466		444812		449111		5216		11.193133		4750
531		58585		369		59230		61249		2664		7.219512		2295
532		111817		634		111817		112796		979		1.544164		345
533		260443		244		260465		260871		428		1.754098		184
534		179994		146		180136		180497		503		3.445205		357
535		436853		644		437785		442395		5542		8.605590		4898
536		225219		449		225393		226732		1513		3.369710		1064
537		55213		181		56353		57546		2333		12.889503		2152
538		49522		418		50696		55928		6406		15.325359		5988
539		12256		226		12256		12702		446		1.973451		220
540		77533		631		77760		81836		4303		6.819334		3672
541		437619		591		438590		442241		4622		7.820643		4031
542		285411		277		285411		285698		287		1.036101		10
543		467883		44		468645		468689		806		18.318182		762
544		19073		181		19073		19259		186		1.027624		5
545		89797		653		89797		90662		865		1.324655		212
546		346172		569		346354		347522		1350		2.372583		781
547		21553		383		21779		23122		1569		4.096606		1186
548		123025		391		123025		123746		721		1.843990		330
549		297687		397		299145		304022		6335		15.957179		5938
550		18191		172		18248		18530		339		1.970930		167
551		43019		493		43309		46297		3278		6.649087		2785
552		345472		211		345603		346244		772		3.658768		561
553		30228		633		30631		35472		5244		8.284360		4611
554		51609		595		53014		58746		7137		11.994958		6542
555		391624		437		391624		392186		562		1.286041		125
556		469378		344		469849		471387		2009		5.840116		1665
557		261419		797		261716		266829		5410		6.787955		4613
558		32039		390		32776		35319		3280		8.410256		2890
559		200570		56		200604		200660		90		1.607143		34
560		707		265		756		1241		534		2.015094		269
561		30432		768		30901		36656		6224		8.104167		5456
562		455102		33		455335		455368		266		8.060606		233
563		321222		338		322741		326732		5510		16.301775		5172
564		350334		80		350502		350582		248		3.100000		168
565		413851		510		413851		414386		535		1.049020		25
566		369801		78		369801		369879		78		1.000000		0
567		128288		423		128750		131601		3313		7.832151		2890
568		71455		75		71568		71643		188		2.506667		113
569		126620		469		126840		129252		2632		5.611940		2163
570		233704		217		234427		236182		2478		11.419355		2261
571		268559		198		269041		269874		1315		6.641414		1117
572		380193		235		380193		380438		245		1.042553		10
573		474224		732		474597		478029		3805		5.198087		3073
574		308338		585		309864		317983		9645		16.487179		9060
575		496049		747		496049		497997		1948		2.607764		1201
576		497865		598		498212		500545		2680		4.481605		2082
577		188629		434		189049		191902		3273		7.541475		2839
578		111171		168		111171		111344		173		1.029762		5
579		47447		252		48328		50691		3244		12.873016		2992
580		128760		258		129362		130774		2014		7.806202		1756
581		362734		51		362858		362909		175		3.431373		124
582		450872		515		451400		453109		2237		4.343689		1722
583		246540		175		247375		248395		1855		10.600000		1680
584		182242		280		182242		182847		605		2.160714		325
585		178096		361		178234		178884		788		2.182825		427
586		424109		299		424109		424418		309		1.033445		10
587		151733		256		151924		152655		922		3.601562		666
588		9338		655		9599		11430		2092		3.193893		1437
589		249239		710		250306		255642		6403		9.018310		5693
590		333455		77		334401		334478		1023		13.285714		946
591		143074		489		143317		143929		855		1.748466		366
592		304473		473		305989		313618		9145		19.334038		8672
593		300640		504		302244		310279		9639		19.125000		9135
594		357907		445		358391		360454		2547		5.723596		2102
