Program:	Arrival Time:	Service Time:	Start Time:	Finish Time:	Turnaround:	NTurnaround:	Waiting:	
189		485709		606		488236		488842		3133		5.16997		2527
190		341724		764		341724		342488		764		1		0
191		218708		752		218708		219460		752		1		0
192		432620		54		432699		432753		133		2.46296		79
193		198491		88		198491		198579		88		1		0
194		53690		713		54503		55216		1526		2.14025		813
195		452625		544		452727		453271		646		1.1875		102
196		225052		29		225052		225081		29		1		0
197		17486		9		17717		17726		240		26.6667		231
198		270468		736		271333		272069		1601		2.17527		865
199		20954		115		21358		21473		519		4.51304		404
200		298325		533		299134		299667		1342		2.51782		809
201		53449		126		53484		53610		161		1.27778		35
202		481781		64		481879		481943		162		2.53125		98
203		130335		789		130335		131124		789		1		0
204		280594		368		280690		281058		464		1.26087		96
205		302283		46		302425		302471		188		4.08696		142
206		177596		271		177732		178003		407		1.50185		136
207		95875		192		96165		96357		482		2.51042		290
208		167030		170		167100		167270		240		1.41176		70
209		184081		768		185223		185991		1910		2.48698		1142
210		375262		721		375968		376689		1427		1.9792		706
211		444300		259		444643		444902		602		2.32432		343
212		126666		667		127666		128333		1667		2.49925		1000
213		145401		188		145506		145694		293		1.55851		105
214		144653		688		144665		145353		700		1.01744		12
215		256419		309		256420		256729		310		1.00324		1
216		365233		579		366871		367450		2217		3.82902		1638
217		320194		270		320405		320675		481		1.78148		211
218		360257		615		360512		361127		870		1.41463		255
219		317334		130		318089		318219		885		6.80769		755
220		82926		404		82926		83330		404		1		0
221		295873		418		296277		296695		822		1.96651		404
222		156960		76		157013		157089		129		1.69737		53
223		403444		102		403547		403649		205		2.0098		103
224		202468		791		202953		203744		1276		1.61315		485
225		44710		678		45048		45726		1016		1.49853		338
226		256935		483		256935		257418		483		1		0
227		210748		212		211077		211289		541		2.55189		329
228		467150		754		468344		469098		1948		2.58355		1194
229		313440		150		313504		313654		214		1.42667		64
230		55209		604		55672		56276		1067		1.76656		463
231		71134		261		71489		71750		616		2.36015		355
232		396081		443		396697		397140		1059		2.39052		616
233		283809		481		283809		284290		481		1		0
234		374561		691		374561		375252		691		1		0
235		429894		344		430566		430910		1016		2.95349		672
236		237112		241		237276		237517		405		1.6805		164
237		267067		520		267588		268108		1041		2.00192		521
238		150220		473		150468		150941		721		1.52431		248
239		218062		464		218062		218526		464		1		0
240		290740		241		290740		290981		241		1		0
241		463122		725		466992		467717		4595		6.33793		3870
242		268135		28		268656		268684		549		19.6071		521
243		463980		271		464014		464285		305		1.12546		34
244		46372		438		47039		47477		1105		2.52283		667
245		379793		174		380159		380333		540		3.10345		366
246		379985		782		380333		381115		1130		1.44501		348
247		38376		80		38685		38765		389		4.8625		309
248		374959		67		375252		375319		360		5.37313		293
249		65108		138		65475		65613		505		3.65942		367
250		456032		273		456032		456305		273		1		0
251		239712		603		239834		240437		725		1.20232		122
252		237122		345		237517		237862		740		2.14493		395
253		87216		380		87216		87596		380		1		0
254		193642		143		194123		194266		624		4.36364		481
255		272735		31		273042		273073		338		10.9032		307
256		100754		735		100754		101489		735		1		0
257		64761		658		64761		65419		658		1		0
258		426080		443		426264		426707		627		1.41535		184
259		136879		295		136879		137174		295		1		0
260		338867		453		338951		339404		537		1.18543		84
261		90385		673		90385		91058		673		1		0
262		303		453		595		1048		745		1.64459		292
263		11270		314		11632		11946		676		2.15287		362
264		2		63		2		65		63		1		0
265		141135		379		141135		141514		379		1		0
266		87733		35		88165		88200		467		13.3429		432
267		165530		400		165969		166369		839		2.0975		439
268		403979		56		404421		404477		498		8.89286		442
269		228549		747		228549		229296		747		1		0
270		74376		374		75127		75501		1125		3.00802		751
271		114708		485		116142		116627		1919		3.9567		1434
272		253494		732		255413		256145		2651		3.62158		1919
273		76725		622		77257		77879		1154		1.85531		532
274		240915		375		241287		241662		747		1.992		372
275		168378		5		168543		168548		170		34		165
276		246629		135		247052		247187		558		4.13333		423
277		314986		364		315593		315957		971		2.66758		607
278		420229		533		421746		422279		2050		3.84615		1517
279		138547		209		138924		139133		586		2.80383		377
280		418987		232		419494		419726		739		3.18534		507
281		392618		35		393214		393249		631		18.0286		596
282		193233		321		193233		193554		321		1		0
283		347927		549		347927		348476		549		1		0
284		310895		765		314354		315119		4224		5.52157		3459
285		227538		29		228093		228122		584		20.1379		555
286		110465		24		110713		110737		272		11.3333		248
287		93106		647		96736		97383		4277		6.61051		3630
288		38067		760		38765		39525		1458		1.91842		698
289		59885		232		59907		60139		254		1.09483		22
290		399788		136		399807		399943		155		1.13971		19
291		391469		264		392194		392458		989		3.74621		725
